act,hidden_dim,sparse_normalization,dropout_ratio,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,weighted_recon,NDCG,RMSE,best_epoch
tanh,150,False,0.2,0.01,1e-05,800,800,True,5000,100,0.5,0,0.5,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,0.01,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,0.0001,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.1778, 0.0018]","[0.4508, 0]",110.0
tanh,200,False,0.2,0.01,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,0.0001,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.1561, 0.0019]","[0.5426, 0]",150.0
tanh,150,False,0.2,0.0001,0.0,800,800,True,5000,100,0.5,0,0.2,"[0.1701, 0.0018]","[0.5006, 0]",130.0
tanh,200,False,0.2,0.01,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,0.0001,0.0,800,800,True,5000,100,0.5,0,1.0,"[0.2039, 0.0017]","[0.3276, 0]",160.0
tanh,150,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.1777, 0.0018]","[0.4495, 0]",100.0
tanh,150,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.8,"[0.2009, 0.0017]","[0.347, 0]",210.0
tanh,150,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.1,"[0.1579, 0.0019]","[0.5698, 0]",170.0
tanh,150,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.1681, 0.0018]","[0.4998, 0]",100.0
tanh,150,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.5,"[0.1877, 0.0018]","[0.384, 0]",130.0
tanh,150,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.5,0,1.0,"[0.2107, 0.0017]","[0.334, 0]",200.0
tanh,150,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.1758, 0.0018]","[0.4587, 0]",110.0
tanh,150,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.8,"[0.1988, 0.0017]","[0.3402, 0]",280.0
tanh,150,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.1,"[0.1576, 0.0018]","[0.5816, 0]",140.0
tanh,150,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.2,"[0.1724, 0.0018]","[0.5, 0]",160.0
tanh,200,False,0.2,0.01,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.2036, 0.0017]","[0.3318, 0]",160.0
tanh,150,False,0.2,1e-05,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.1751, 0.0018]","[0.455, 0]",690.0
tanh,150,False,0.2,1e-05,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.1968, 0.0017]","[0.353, 0]",740.0
tanh,150,False,0.2,1e-05,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.1589, 0.0017]","[0.5867, 0]",630.0
tanh,150,False,0.2,1e-05,0.0,800,800,True,5000,100,0.5,0,0.2,"[0.1711, 0.0018]","[0.5049, 0]",650.0
tanh,150,False,0.2,1e-05,0.0,800,800,True,5000,100,0.5,0,0.5,"[0.1868, 0.0018]","[0.4028, 0]",660.0
tanh,200,False,0.2,1e-05,0.0,800,800,True,5000,100,0.5,0,1.0,"[0.2001, 0.0017]","[0.3352, 0]",580.0
tanh,150,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.1777, 0.0018]","[0.4562, 0]",690.0
tanh,150,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.8,"[0.1957, 0.0017]","[0.3544, 0]",710.0
tanh,150,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.1,"[0.1589, 0.0018]","[0.5912, 0]",560.0
tanh,150,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.1693, 0.0018]","[0.5034, 0]",610.0
tanh,150,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.5,"[0.1861, 0.0018]","[0.3988, 0]",660.0
tanh,150,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,1.0,"[0.2001, 0.0017]","[0.3359, 0]",610.0
tanh,150,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.1761, 0.0018]","[0.4607, 0]",560.0
tanh,150,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.8,"[0.1955, 0.0017]","[0.3592, 0]",570.0
tanh,200,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.1694, 0.0018]","[0.5039, 0]",520.0
tanh,150,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.2,"[0.1702, 0.0018]","[0.5052, 0]",640.0
tanh,150,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.5,"[0.1863, 0.0018]","[0.4013, 0]",710.0
tanh,150,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.2009, 0.0017]","[0.3394, 0]",630.0
tanh,150,False,0.8,0.001,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.1022, 0.0012]","[0.5977, 0]",80.0
tanh,150,False,0.8,0.001,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.1523, 0.0016]","[0.4871, 0]",120.0
tanh,150,False,0.8,0.001,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.058, 0.0012]","[0.6787, 0]",90.0
tanh,200,False,0.4,0.001,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.1908, 0.0017]","[0.4101, 0]",150.0
tanh,150,False,0.8,0.001,0.0,800,800,True,5000,100,0.5,0,0.5,"[0.0911, 0.0012]","[0.4754, 0]",150.0
tanh,150,False,0.8,0.001,0.0,800,800,True,5000,100,0.5,0,1.0,"[0.1461, 0.0015]","[0.4887, 0]",150.0
tanh,150,False,0.8,0.001,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.0843, 0.0012]","[0.5363, 0]",70.0
tanh,150,False,0.8,0.001,0.0001,800,800,True,5000,100,0.5,0,0.8,"[0.1416, 0.0016]","[0.4445, 0]",200.0
tanh,150,False,0.8,0.001,0.0001,800,800,True,5000,100,0.5,0,0.1,"[0.0979, 0.0018]","[0.7325, 0]",120.0
tanh,150,False,0.8,0.001,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.0887, 0.0016]","[0.5773, 0]",80.0
tanh,150,False,0.8,0.001,0.0001,800,800,True,5000,100,0.5,0,0.5,"[0.1283, 0.0015]","[0.5521, 0]",70.0
tanh,200,False,0.4,0.001,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.2019, 0.0017]","[0.3773, 0]",100.0
tanh,150,False,0.8,0.001,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.1067, 0.0014]","[0.5572, 0]",130.0
tanh,150,False,0.8,0.001,1e-05,800,800,True,5000,100,0.5,0,0.8,"[0.1485, 0.0016]","[0.458, 0]",140.0
tanh,200,False,0.4,0.001,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.1656, 0.0016]","[0.5044, 0]",90.0
tanh,150,False,0.8,0.001,1e-05,800,800,True,5000,100,0.5,0,0.2,"[0.0784, 0.0012]","[0.581, 0]",80.0
tanh,150,False,0.8,0.001,1e-05,800,800,True,5000,100,0.5,0,0.5,"[0.1163, 0.0016]","[0.4966, 0]",170.0
tanh,150,False,0.8,0.001,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.1491, 0.0015]","[0.4415, 0]",90.0
tanh,150,False,0.8,0.01,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.0045, 0.0002]","[96.718, 0]",50.0
tanh,150,False,0.8,0.01,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0,800,800,True,5000,100,0.5,0,0.2,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0,800,800,True,5000,100,0.5,0,0.5,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0,800,800,True,5000,100,0.5,0,1.0,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0001,800,800,True,5000,100,0.5,0,0.8,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0001,800,800,True,5000,100,0.5,0,0.1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,200,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.1538, 0.0017]","[0.4893, 0]",90.0
tanh,150,False,0.8,0.01,0.0001,800,800,True,5000,100,0.5,0,1.0,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,1e-05,800,800,True,5000,100,0.5,0,0.8,"[0.0102, 0.0003]","[24869.1803, 0]",280.0
tanh,150,False,0.8,0.01,1e-05,800,800,True,5000,100,0.5,0,0.1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.01,1e-05,800,800,True,5000,100,0.5,0,0.2,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,200,False,0.4,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.1589, 0.0018]","[0.4843, 0]",180.0
tanh,150,False,0.8,0.01,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.0001,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.0862, 0.0013]","[0.5909, 0]",190.0
tanh,150,False,0.8,0.0001,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.115, 0.0014]","[0.4886, 0]",200.0
tanh,150,False,0.8,0.0001,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.0642, 0.0014]","[0.6481, 0]",170.0
tanh,150,False,0.8,0.0001,0.0,800,800,True,5000,100,0.5,0,0.2,"[0.0701, 0.0013]","[0.6379, 0]",200.0
tanh,200,False,0.4,0.01,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.8,0.0001,0.0,800,800,True,5000,100,0.5,0,1.0,"[0.1283, 0.0015]","[0.4793, 0]",200.0
tanh,150,False,0.8,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.0857, 0.0013]","[0.5827, 0]",190.0
tanh,150,False,0.8,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.8,"[0.1234, 0.0015]","[0.4993, 0]",210.0
tanh,150,False,0.8,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.1,"[0.0752, 0.0015]","[0.6985, 0]",180.0
tanh,150,False,0.8,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.0704, 0.0013]","[0.6324, 0]",210.0
tanh,150,False,0.8,0.0001,0.0001,800,800,True,5000,100,0.5,0,0.5,"[0.1004, 0.0013]","[0.5491, 0]",220.0
tanh,150,False,0.8,0.0001,0.0001,800,800,True,5000,100,0.5,0,1.0,"[0.1219, 0.0014]","[0.4552, 0]",200.0
tanh,150,False,0.8,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.091, 0.0014]","[0.6067, 0]",220.0
tanh,150,False,0.8,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.8,"[0.125, 0.0015]","[0.5039, 0]",200.0
tanh,200,False,0.4,0.01,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.007, 0.0002]","[3152.0588, 0]",80.0
tanh,150,False,0.8,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.2,"[0.076, 0.0013]","[0.6189, 0]",180.0
tanh,150,False,0.8,0.0001,1e-05,800,800,True,5000,100,0.5,0,0.5,"[0.101, 0.0013]","[0.5526, 0]",180.0
tanh,150,False,0.8,0.0001,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.1321, 0.0015]","[0.4689, 0]",210.0
tanh,150,False,0.8,1e-05,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.1477, 0.0014]","[1.3415, 0]",110.0
tanh,150,False,0.8,1e-05,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.1518, 0.0015]","[0.9633, 0]",140.0
tanh,150,False,0.8,1e-05,0.0,800,800,True,5000,100,0.5,0,0.1,"[0.1427, 0.0014]","[1.6665, 0]",100.0
tanh,150,False,0.8,1e-05,0.0,800,800,True,5000,100,0.5,0,0.2,"[0.1436, 0.0014]","[1.3946, 0]",120.0
tanh,150,False,0.8,1e-05,0.0,800,800,True,5000,100,0.5,0,0.5,"[0.15, 0.0015]","[1.1239, 0]",130.0
tanh,150,False,0.8,1e-05,0.0,800,800,True,5000,100,0.5,0,1.0,"[0.1536, 0.0015]","[0.9406, 0]",130.0
tanh,150,False,0.8,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.3,"[0.1468, 0.0014]","[1.2892, 0]",120.0
tanh,150,False,0.8,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.8,"[0.1531, 0.0015]","[1.0038, 0]",130.0
tanh,150,False,0.8,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.1,"[0.1389, 0.0014]","[1.64, 0]",90.0
tanh,150,False,0.8,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.2,"[0.1422, 0.0014]","[1.42, 0]",120.0
tanh,150,False,0.8,1e-05,0.0001,800,800,True,5000,100,0.5,0,0.5,"[0.1487, 0.0015]","[1.1503, 0]",130.0
tanh,150,False,0.8,1e-05,0.0001,800,800,True,5000,100,0.5,0,1.0,"[0.1545, 0.0015]","[0.8539, 0]",160.0
tanh,150,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.3,"[0.1478, 0.0014]","[1.2908, 0]",120.0
tanh,150,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.8,"[0.1504, 0.0014]","[0.9385, 0]",140.0
tanh,150,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.1,"[0.1423, 0.0014]","[1.6182, 0]",90.0
tanh,150,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.2,"[0.1467, 0.0014]","[1.4935, 0]",100.0
tanh,150,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.5,0,0.5,"[0.1521, 0.0015]","[1.1992, 0]",110.0
tanh,150,False,0.8,1e-05,1e-05,800,800,True,5000,100,0.5,0,1.0,"[0.1541, 0.0015]","[0.9505, 0]",130.0
tanh,150,False,0.0,0.001,0.0,800,800,True,5000,100,0.5,0,0.3,"[0.1863, 0.0016]","[0.4506, 0]",100.0
tanh,150,False,0.0,0.001,0.0,800,800,True,5000,100,0.5,0,0.8,"[0.2087, 0.0016]","[0.3434, 0]",100.0
